INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,,
43003,2015,12,72,1,1010.4,1012,25.2,22.2,20.6,76,24.3,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,2,1011.6,1013.3,25,21.8,20.1,74,23.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,3,1011.7,1013.3,23.8,20.4,18.4,72,21.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,4,1010.9,1012.6,24,20,17.6,67,20.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,5,1011.2,1012.9,24,20.6,18.7,72,21.6,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,6,1011.3,1012.9,23.6,19,16,63,18.2,5,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,7,1011.8,1013.5,25.8,21.4,18.9,66,21.8,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,8,1012,1013.6,22,19,17.1,74,19.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,9,1012,1013.7,25,22,20.4,76,24,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,10,1010.9,1012.6,23,21,19.9,83,23.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,11,1009.9,1011.5,22.6,19,16.7,69,19,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,6,962,6,2,60, ,   
43003,2015,12,72,12,1009.7,1011.4,21.4,17,13.8,62,15.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,13,1010.9,1012.6,22.6,18.4,15.6,65,17.7,0,0,  ,95,0,0,3,4,0,0,0,9,0,4,9,3,934,3,4,60, ,   
43003,2015,12,72,14,1010.3,1012,23.6,20.6,18.9,75,21.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,15,1010.8,1012.5,23.8,21,19.4,77,22.5,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,16,1010.7,1012.3,21.4,18.8,17.2,77,19.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,17,1011.2,1012.8,20,16,13,64,15,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,18,1011.6,1013.3,21.4,19,17.5,79,20,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,19,1013.4,1015,22.4,20.4,19.3,83,22.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,99, ,   
43003,2015,12,72,20,1012.8,1014.5,22.6,19.6,17.8,74,20.4,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2015,12,72,21,1013.9,1015.6,22.4,16,10.9,48,13,36,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,22,1015.7,1017.4,19,14.8,11.4,61,13.5,2,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,23,1014.6,1016.3,18.6,15.2,12.5,68,14.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,24,1013.5,1015.2,24.4,14.8,5.6,30,9.1,5,14,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,25,1014.3,1015.9,23,14.4,6.2,34,9.5,5,12,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,26,1015.4,1017.1,17.6,13.8,10.5,63,12.7,5,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,27,1015.8,1017.4,18.2,16.2,14.8,80,16.8,0,0,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2015,12,72,28,1015.6,1017.3,19.4,14.8,11,58,13.1,0,0,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2015,12,72,29,1013.4,1015.1,21.4,16.6,13,59,15,0,0,  ,95,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,75, ,   
43003,2015,12,72,30,1012.1,1013.8,20,16.2,13.4,66,15.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,72,31,1014.1,1015.8,21.4,16.6,13,59,15,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,2,1009.4,1011,23.2,21.2,20.1,83,23.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,3,1010.3,1012,23,20,18.2,75,20.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,4,1009.8,1011.4,22.8,20,18.4,76,21.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,5,1009.9,1011.6,22.2,19.6,18,77,20.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,10,1011,1012.6,22.2,19,17,72,19.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,11,1009.6,1011.3,21.8,20,19,84,22,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,12,1008.8,1010.4,22,18,15.3,66,17.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,13,1008.7,1010.4,21,16.4,12.9,60,14.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,14,1009.3,1011,22,18,15.3,66,17.4,0,0,  ,95,0,0,3,3,0,0,0,9,0,3,9,3,933,3,3,60, ,   
43003,2015,12,84,16,1009.5,1011.1,19.4,17,15.3,77,17.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,18,1010,1011.6,18,15.4,13.4,75,15.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,19,1010.8,1012.5,20,18,16.7,81,19,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,20,1012,1013.6,21,19,17.8,82,20.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,99, ,   
43003,2015,12,84,21,1011.1,1012.8,20.2,18.2,16.9,81,19.3,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,23,1013.5,1015.2,16,12.8,9.9,67,12.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,25,1012.7,1014.4,23.6,13.6,2.9,26,7.5,5,14,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,26,1013.5,1015.1,22,14,6.3,36,9.5,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,27,1014.2,1015.9,20,13.6,7.6,45,10.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,28,1015.1,1016.7,17.2,15.6,14.4,84,16.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2015,12,84,29,1014.4,1016.1,17.8,14.8,12.4,71,14.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,1,1013.1,1014.8,18.6,15.4,12.9,70,14.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,2,1014.6,1016.3,18,15.6,13.8,77,15.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,3,1014.1,1015.7,16,14.6,13.5,85,15.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,4,1012.8,1014.5,16.6,15,13.8,83,15.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,5,1012.2,1013.8,17.4,15.4,13.9,80,15.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,6,1012.1,1013.8,18,16.4,15.3,84,17.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,7,1012.1,1013.8,19.4,17.4,16.1,81,18.3,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,8,1013,1014.7,20.8,17.6,15.4,71,17.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,9,1011.5,1013.2,18,16,14.6,80,16.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,10,1011.8,1013.5,16.8,14.4,12.5,76,14.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,11,1012.8,1014.4,18,15.2,13,73,15,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,12,1011.3,1013,18.8,17,15.8,83,17.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,13,1010.8,1012.4,19.8,18.6,17.9,89,20.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,14,1010.4,1012.1,17.6,17,16.6,94,18.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,15,1009.7,1011.4,17.2,16.2,15.5,90,17.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,16,1009.4,1011.1,17.8,16,14.7,82,16.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,17,1009.7,1011.4,18,16.4,15.3,84,17.4,0,0,  ,95,5,2,0,0,0,0,9,0,0,2,5,6,562,6,2,20, ,   
43003,2016,1,0,18,1009,1010.7,17.2,16.2,15.5,90,17.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,19,1009,1010.6,16,14,12.4,79,14.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,20,1011.6,1013.3,15,11.6,8.3,64,10.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,21,1012.1,1013.7,21,13,4.7,34,8.5,5,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,22,1012.2,1013.9,21.2,12.6,3.2,30,7.7,5,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,23,1011.8,1013.5,17.6,12.8,8.3,54,10.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,24,1011.5,1013.2,17.6,15,13,74,15,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,25,1011.4,1013.1,16.4,14.4,12.8,79,14.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,26,1010.9,1012.6,15.2,13.2,11.5,78,13.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,27,1011.2,1012.8,17.6,16.6,15.9,90,18.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,28,1010.7,1012.4,15,13.6,12.5,84,14.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,29,1013.7,1015.4,18.4,17.6,17.1,92,19.5,0,0,3,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2016,1,0,30,1012.5,1014.2,20,17.6,16,78,18.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,0,31,1011.2,1012.9,19.6,18.4,17.6,88,20.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,1,1015.7,1017.4,22.2,17,13.2,57,15.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,2,1017.1,1018.7,18.8,17,15.8,83,17.9,0,0,1,95,0,0,0,0,1,1,0,0,9,1,9,0,902,0,2,75, ,   
43003,2016,1,12,3,1016.3,1018,17,15.4,14.2,84,16.2,0,0,  ,95,0,0,0,0,1,5,0,0, ,5,9,5,950,5,0,75, ,   
43003,2016,1,12,4,1015.1,1016.8,17.8,15.4,13.6,76,15.6,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,5,1014.3,1016,18.6,16.2,14.5,77,16.5,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,6,1014.5,1016.2,19.2,17.4,16.2,83,18.4,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,7,1014.5,1016.2,20.6,18.6,17.4,82,19.9,0,0,  ,95,0,0,3,3,1,4,0,9,9,7,9,3,933,3,3,60, ,   
43003,2016,1,12,8,1016,1017.6,19.6,18,17,85,19.4,0,0,1,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2016,1,12,9,1013.6,1015.3,18,16.2,14.9,82,16.9,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,10,1014,1015.6,18.8,15.8,13.6,72,15.6,0,0,1,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2016,1,12,11,1014,1015.7,20.2,16.2,13.2,64,15.2,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,12,1013.3,1015,19,17.8,17,88,19.4,0,0,1,95,0,0,3,2,1,3,0,9,9,5,9,3,932,3,2,60, ,   
43003,2016,1,12,13,1012.8,1014.5,20,18.2,17.1,83,19.5,0,0,2,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2016,1,12,14,1012.4,1014.1,19,17.8,17,88,19.4,0,0,1,95,0,0,0,0,1,3,0,0,9,3,3,0,303,0,3,75, ,   
43003,2016,1,12,15,1012.2,1013.9,19,17.4,16.3,84,18.5,5,6,1,95,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,75, ,   
43003,2016,1,12,16,1011.2,1012.8,19,17.6,16.7,86,19,0,0,1,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2016,1,12,17,1011.7,1013.4,17.8,16.6,15.8,88,17.9,0,0,0,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,18,1011.2,1012.9,17.8,17,16.5,92,18.8,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,19,1011.5,1013.2,16.8,15.2,14,83,16,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,20,1013.3,1015,14.6,11.8,9.1,70,11.5,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,21,1014.7,1016.3,21,13.2,5.3,36,8.9,9,8,5,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,22,1014.3,1016,21,12.6,3.5,32,7.9,7,10,5,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,23,1014,1015.7,22.4,13.4,4,30,8.1,5,10,3,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,24,1014.2,1015.9,20.8,14.6,9.2,47,11.6,7,8,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,25,1013.4,1015.1,16.4,14.2,12.4,77,14.4,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,26,1013.4,1015,16.4,12.6,9.1,62,11.5,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,27,1013.3,1015,18.4,17.2,16.4,88,18.6,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,28,1012.9,1014.6,15.6,14.6,13.8,89,15.8,0,0,3,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,12,29,1013.7,1015.4,18.4,17.6,17.1,92,19.5,0,8,3,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2016,1,12,30,1013.9,1015.6,19.2,17.6,16.5,85,18.8,0,0,4,95,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,75, ,   
43003,2016,1,12,31,1012.9,1014.6,19.4,18.4,17.8,90,20.4,0,0,4,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2016,1,24,1,1016.5,1018.1,33,20.6,12.2,0,14.2,14,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,2,1017.5,1019.1,31.6,19,9.3,25,11.7,0,0,  ,95,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,75, ,   
43003,2016,1,24,3,1015.8,1017.5,30.4,20.4,13.9,36,15.9,0,0,  ,95,0,0,0,0,1,5,0,0,9,5,9,1,915,1,5,75, ,   
43003,2016,1,24,4,1015.1,1016.8,30.4,19.6,12,32,14,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,5,1014.7,1016.3,31,20.4,13.4,34,15.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,6,1014.2,1015.8,30.6,20.4,13.7,36,15.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,7,1015,1016.6,29.4,20.6,15,42,17,0,6,  ,95,0,0,3,2,1,4,0,9,9,6,9,3,932,3,2,60, ,   
43003,2016,1,24,8,1016.3,1017.9,29.2,20.6,15.2,43,17.3,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2016,1,24,9,1014.1,1015.8,29.8,19,11.1,31,13.2,5,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,10,1013.7,1015.3,30.2,19,10.7,30,12.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,11,1014.1,1015.8,30.2,20.6,14.4,38,16.4,5,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,12,1013.1,1014.7,28,20.6,16,48,18.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,13,1012.6,1014.2,27.6,20,15.1,46,17.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,14,1012.7,1014.3,26.8,19.4,14.5,47,16.5,0,0,  ,95,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,75, ,   
43003,2016,1,24,15,1012.3,1013.9,27.2,20.2,15.8,50,17.9,27,10,  ,95,0,0,0,0,1,5,0,0,9,5,9,0,905,0,5,75, ,   
43003,2016,1,24,16,1011.2,1012.8,25.6,17.6,11.6,42,13.7,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,17,1011.7,1013.4,26.8,19.2,14.1,46,16.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,18,1011.6,1013.3,26,20.8,17.8,60,20.4,0,0,  ,95,7,2,0,0,0,0,9,0,0,2,5,6,562,6,2,20, ,   
43003,2016,1,24,19,1012.2,1013.9,26.8,19,13.7,44,15.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,20,1014.4,1016.1,26.6,15.6,5.2,25,8.4,5,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,21,1015.7,1017.4,27.2,16.4,6.8,27,9.9,9,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,22,1014.7,1016.3,28.4,16.4,5.4,23,9,9,12,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,23,1014.9,1016.5,29.4,17.4,7.2,25,10.1,9,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,24,1014.5,1016.2,31,18.8,9.4,26,11.8,5,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,25,1013.5,1015.2,30,20,13.3,36,15.3,32,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,26,1013.2,1014.8,27.4,16.2,6,25,9.3,32,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,27,1013.9,1015.6,26.6,19.6,15.1,49,17.1,32,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,28,1013.4,1015,29.2,19.4,12.6,36,14.6,9,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,29,1014.3,1015.9,31.6,21,14.2,35,16.2,9,8,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2016,1,24,30,1014.4,1016,29.4,21.4,16.7,46,19,27,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,24,31,1012.6,1014.2,29.8,22.4,18.3,50,21,34,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,1,1013.5,1015.1,34.6,21.6,13.2,28,15.2,27,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,2,1014.5,1016.2,31.6,20.2,12.4,31,14.4,27,8,  ,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2016,1,36,3,1012.3,1013.9,32.2,21,13.8,33,15.8,32,6,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2016,1,36,4,1012.5,1014.1,32.6,20.6,12.7,30,14.7,27,12,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,5,1011.4,1013,32.2,21.4,14.7,35,16.7,29,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,6,1011.4,1013,31.4,20,12.1,31,14.1,27,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,7,1012.7,1014.3,31,21.6,16,40,18.2,32,6,  ,95,0,0,3,2,1,3,0,9,9,5,9,3,932,3,2,60, ,   
43003,2016,1,36,8,1012.7,1014.4,32,23,18.1,44,20.8,27,8,  ,95,0,0,3,3,0,0,0,9,0,3,9,3,933,3,3,60, ,   
43003,2016,1,36,9,1010.4,1012,31.2,21.4,15.4,39,17.5,32,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,10,1010.7,1012.4,31.6,21.4,15.3,38,17.4,27,8,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,11,1011,1012.6,31.2,22,16.6,42,18.9,27,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,12,1010,1011.6,28.8,21.6,17.4,50,19.9,27,6,  ,95,0,0,3,3,1,1,0,9,9,4,9,3,933,3,3,60, ,   
43003,2016,1,36,13,1009.4,1011,28.8,21.6,17.4,50,19,32,8,  ,95,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,75, ,   
43003,2016,1,36,14,1010.1,1011.7,27.4,20.6,16.5,51,18.8,32,12,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2016,1,36,15,1009.7,1011.3,27,19.4,14.3,46,16.3,32,12,  ,95,0,0,3,3,0,0,0,9,0,3,9,3,933,3,3,60, ,   
43003,2016,1,36,16,1009,1010.6,28.4,20,14.5,43,16.5,27,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,17,1008.6,1010.2,29,18,9.3,29,11.7,32,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,18,1007.9,1009.5,28.8,20.4,15.7,43,17.1,27,8,  ,95,8,3,0,0,0,0,9,0,0,3,5,6,561,6,1,20, ,   
43003,2016,1,36,19,1009.4,1011,28.2,16,4.3,22,8.3,32,12,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,20,1011.3,1012.9,29.6,15.6,0.7,15,6.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,21,1011.6,1013.2,30.2,17.2,5.6,21,9.1,5,12,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,22,1011.7,1013.3,31.6,17.8,5.8,20,9.2,14,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2016,1,36,23,1012,1013.6,33.8,19.4,8.2,20,10.9,0,0,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
